mir,diseases,num_diseases,num_papers,conservation,num_in_name,avg_expres,max_expres,num_tissues,miRbase_year,percent_cancer,num_targets,miranda_targets,targetscan_targets,mirdb_targets,num_diseases_thresh_2,paper_resids,no_paper_lr_pred,full_lr_pred,years_resids
hsa-mir-1-2,"Urinary Bladder Neoplasms|Prostatic Neoplasms, Castration-Resistant|Leukemia, Myeloid, Acute|Bone Neoplasms",4,19,146,1,2233.4,59581.6,15,2002,1.0,0,0,0,0,0,4.576144260784643,5.579325832038044,5.93405444823051,9.089403827802098
hsa-mir-15b,"Leukemia, Myeloid, Acute|Kidney Neoplasms|Endometrial Neoplasms|Hepatitis B|Prostatic Neoplasms|Diabetic Nephropathies|Neoplasm Metastasis|Adenocarcinoma|Asthma|Breast Neoplasms|Diabetic Retinopathy|Liver Cirrhosis|Carcinoma, Hepatocellular|Leukemia, Lymphocytic, Chronic, B-Cell|Lung Neoplasms|Neoplasm Recurrence, Local|Bone Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Parkinson Disease|Urinary Bladder Neoplasms|Carcinoma, Renal Cell|Neoplasm Invasiveness|Intervertebral Disc Degeneration|Colonic Neoplasms|Uterine Cervical Neoplasms|Primary Ovarian Insufficiency|Pancreatic Neoplasms|Pre-Eclampsia|Carcinogenesis|Colorectal Neoplasms|Thyroid Neoplasms|Stomach Neoplasms|Cell Transformation, Neoplastic|Tongue Neoplasms|Glioblastoma|Osteosarcoma|Myocardial Ischemia|Neuroblastoma|Lymphatic Metastasis|Pleural Neoplasms|Cardiomegaly|Lupus Erythematosus, Systemic|Cardiomyopathies|Mesothelioma|Brain Neoplasms|Ischemia|Osteoarthritis|Diabetes Complications|Coronary Artery Disease|Glioma|Leiomyoma|Diabetic Foot|Laryngeal Neoplasms|Uterine Neoplasms|Mesothelioma, Malignant|Adenocarcinoma of Lung|Diabetes Mellitus, Type 2|Carcinoma, Non-Small-Cell Lung|Leukemia, Promyelocytic, Acute",61,385,168,15,456.0811111111111,32442.8,15,2002,0.524590163934426,3671,3058,2949,693,22,-17.410246953336774,54.01510663463545,54.30457957383008,-47.9105961721979
hsa-mir-23b,"Brain Injuries, Traumatic|Kidney Neoplasms|Intracranial Aneurysm|Osteoporosis|Endometrial Neoplasms|Diabetic Nephropathies|Prostatic Neoplasms|Brain Edema|Neoplasm Metastasis|Neoplasms, Hormone-Dependent|Nasopharyngeal Neoplasms|Adenocarcinoma|Asthma|Breast Neoplasms|Encephalomyelitis, Autoimmune, Experimental|Liver Cirrhosis|Diabetic Retinopathy|Carcinoma, Hepatocellular|Melanoma|Lung Neoplasms|Bone Neoplasms|Heart Defects, Congenital|Ovarian Neoplasms|Liver Neoplasms|Carcinoma, Squamous Cell|Mouth Neoplasms|Nasopharyngeal Carcinoma|Cataract|Urinary Bladder Neoplasms|Pituitary Neoplasms|Carcinoma, Renal Cell|Obesity|Neoplasms, Glandular and Epithelial|Neoplasm Invasiveness|Colonic Neoplasms|Carcinoma, Pancreatic Ductal|Autoimmune Diseases|Uterine Cervical Neoplasms|Pancreatic Neoplasms|Diabetes Mellitus, Experimental|Carcinogenesis|Colorectal Neoplasms|Thyroid Neoplasms|Osteonecrosis|Idiopathic Pulmonary Fibrosis|Stomach Neoplasms|Neuroendocrine Tumors|Sepsis|Cell Transformation, Neoplastic|Adenoma|Tongue Neoplasms|Esophageal Squamous Cell Carcinoma|Osteosarcoma|Squamous Cell Carcinoma of Head and Neck|Hypertension|Chondrosarcoma|Brain Ischemia|Brain Neoplasms|Mesothelioma|Cognitive Dysfunction|Osteoarthritis|Multiple Myeloma|Head and Neck Neoplasms|Infarction, Middle Cerebral Artery|Bone Resorption|Glioma|Fetal Hypoxia|Esophageal Neoplasms|Glomerulonephritis, IGA|Carcinoma|Carcinoma, Transitional Cell|Osteoporosis, Postmenopausal|Mammary Neoplasms, Animal|Carcinoma, Non-Small-Cell Lung|Mesothelioma, Malignant",75,386,84,23,595.5696296296296,14211.0,15,2002,0.52,4808,2892,2467,715,29,-31.314581355561156,68.86419631356989,67.84515966108656,-61.9105961721979
hsa-mir-27b,"Kidney Neoplasms|Endometrial Neoplasms|Lymphoma, Large B-Cell, Diffuse|Prostatic Neoplasms, Castration-Resistant|Prostatic Neoplasms|Acute Kidney Injury|Neoplasm Metastasis|Papillomavirus Infections|Neoplasms, Hormone-Dependent|Adenocarcinoma|Breast Neoplasms|Liver Cirrhosis|Asthenozoospermia|Carcinoma, Hepatocellular|Lung Neoplasms|Cartilage Diseases|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Parkinson Disease|Mouth Neoplasms|Urinary Bladder Neoplasms|HIV Infections|Carcinoma, Renal Cell|Obesity|Scleroderma, Systemic|Neoplasm Invasiveness|Colonic Neoplasms|Uterine Cervical Neoplasms|Atrial Fibrillation|Obesity, Abdominal|Monoclonal Gammopathy of Undetermined Significance|Thyroid Carcinoma, Anaplastic|Leukemia, Radiation-Induced|Neurofibromatosis 1|Colorectal Neoplasms|Carcinogenesis|Thyroid Neoplasms|Stomach Neoplasms|Endometriosis|Central Nervous System Neoplasms|Cell Transformation, Neoplastic|Tuberculosis|Heart Diseases|Renal Insufficiency, Chronic|Myocardial Ischemia|Squamous Cell Carcinoma of Head and Neck|Neuroblastoma|Brain Neoplasms|Multiple Myeloma|Helicobacter Infections|Hepatitis C|Glioma|Dihydropyrimidine Dehydrogenase Deficiency|Fetal Hypoxia|Muscular Atrophy|Esophageal Neoplasms|Hemangioma|Neoplastic Cells, Circulating|Carcinoma|Schistosomiasis|Mammary Neoplasms, Animal|Lichen Planus, Oral|Leukemia, Myeloid|Graves Ophthalmopathy|Diabetes Mellitus, Type 2|Carcinoma, Non-Small-Cell Lung",67,431,84,27,3730.9674074074073,89032.8,15,2002,0.477611940298507,3190,2078,2453,675,22,-19.00962945565805,52.78574869806782,53.09697506050782,-53.9105961721979
hsa-mir-30b,"Arthralgia|Lymphoma, T-Cell|Prostatic Neoplasms, Castration-Resistant|Kidney Neoplasms|Prostatic Neoplasms|Diabetic Nephropathies|Neoplasm Metastasis|Diabetes Mellitus, Type 1|Breast Neoplasms|Carcinoma, Hepatocellular|Melanoma|Lung Neoplasms|Neoplasm Recurrence, Local|Bone Neoplasms|Liver Failure, Acute|Ovarian Neoplasms|Liver Neoplasms|Vascular Calcification|Peripheral Arterial Disease|Carcinoma, Renal Cell|Neoplasm Invasiveness|Kidney Diseases|Colonic Neoplasms|Carcinoma, Pancreatic Ductal|Pancreatic Neoplasms|Carcinogenesis|Colorectal Neoplasms|Osteonecrosis|Stomach Neoplasms|Glioblastoma|Osteosarcoma|Myocardial Ischemia|Medulloblastoma|Chondrosarcoma|Triple Negative Breast Neoplasms|Cardiomegaly|Brain Neoplasms|Ischemia|Osteoarthritis|Hyperglycemia|Helicobacter Infections|Coronary Artery Disease|Glioma|Esophageal Neoplasms|Carcinoma|Laryngeal Neoplasms|Acute Lung Injury|Adenocarcinoma of Lung|Gallbladder Neoplasms|Carcinoma, Non-Small-Cell Lung",50,294,178,30,552.6507407407407,19651.1,15,2002,0.56,3407,2984,4538,1066,18,-15.115816350918609,45.93246983619026,46.260483022406994,-36.9105961721979
hsa-mir-122,"Leishmaniasis, Visceral|Papillomavirus Infections|Atherosclerosis|Carcinoma, Hepatocellular|Liver Failure, Acute|Prenatal Exposure Delayed Effects|Hepatitis C, Chronic|Carcinoma, Renal Cell|Neoplasm Invasiveness|Colonic Neoplasms|Alopecia|Atrial Fibrillation|Thyroid Carcinoma, Anaplastic|Thyroid Cancer, Papillary|Thyroid Neoplasms|Peritoneal Neoplasms|Stomach Neoplasms|Respiratory Distress Syndrome|Osteosarcoma|Triple Negative Breast Neoplasms|Nevus, Pigmented|Folic Acid Deficiency|Esophageal Neoplasms|Choline Deficiency|Hepatitis B|Acute Kidney Injury|Nasopharyngeal Neoplasms|Neoplasm Recurrence, Local|Bile Duct Neoplasms|Liver Neoplasms, Experimental|Carcinogenesis|Colorectal Neoplasms|Neuralgia|Brain Ischemia|Hepatitis C|Glioma|Lichen Planus, Oral|Small Cell Lung Carcinoma|Sciatic Neuropathy|Reperfusion Injury|Kidney Neoplasms|Hyperalgesia|Neoplasm Metastasis|Skin Neoplasms|Melanoma|Lung Neoplasms|Bone Neoplasms|Ovarian Neoplasms|Liver Neoplasms|Pterygium|Arthritis, Experimental|Primary Ovarian Insufficiency|Uterine Cervical Neoplasms|Cell Transformation, Neoplastic|Femur Head Necrosis|Glioblastoma|Hepatitis|Squamous Cell Carcinoma of Head and Neck|Osteoarthritis, Knee|Leukemia|Psoriasis|Hepatitis B, Chronic|Hemangioma|Myxoma|Diabetes Mellitus, Type 2|Peritoneal Fibrosis|Leukemia, Myeloid, Acute|Prostatic Neoplasms|Breast Neoplasms|Mouth Neoplasms|Fatty Liver|Nasopharyngeal Carcinoma|Obesity|Cholangiocarcinoma|Heart Neoplasms|Hepatitis E|Precancerous Conditions|Cardiomyopathies|Brain Neoplasms|Lymphoma, T-Cell, Cutaneous|Vitamin D Deficiency|Carcinoma|Spinal Cord Injuries|Heart Failure|Carcinoma, Non-Small-Cell Lung",85,1235,33,122,3084.975185185185,179252.7,15,2002,0.447058823529412,2803,764,1449,82,35,39.9055111559441,77.5387959655373,82.01719054132562,-71.9105961721979
hsa-mir-124-1,"Liver Neoplasms|Cell Transformation, Neoplastic|Neoplasm Invasiveness|Carcinoma, Pancreatic Ductal|Uterine Cervical Neoplasms|Pancreatic Neoplasms|Carcinoma, Hepatocellular",7,35,140,124,46.23037037037037,4500.7,13,2002,0.714285714285714,0,0,0,0,0,3.106793825194636,4.213079993949914,4.779311732156463,6.089403827802098
hsa-mir-124-2,"Glioma|Astrocytoma|Prostatic Neoplasms, Castration-Resistant|Glioblastoma|Prostatic Neoplasms|Uterine Cervical Neoplasms|Brain Neoplasms",7,20,140,124,46.31296296296296,4500.7,13,2002,0.714285714285714,0,0,0,0,0,1.671809858560268,4.213079993949914,4.660788585729898,6.089403827802098
hsa-mir-124-3,"Nasopharyngeal Carcinoma|Esophageal Neoplasms|Esophageal Squamous Cell Carcinoma|Nasopharyngeal Neoplasms|Neoplasm Invasiveness|Carcinoma, Pancreatic Ductal|Pancreatic Neoplasms",7,20,140,124,46.303703703703704,4500.7,13,2002,0.857142857142857,0,0,0,0,0,1.671809858560268,4.637492013674698,5.108600783863984,6.089403827802098
hsa-mir-125b-1,"Precursor B-Cell Lymphoblastic Leukemia-Lymphoma|Hematologic Neoplasms|Skin Neoplasms|Carcinogenesis|Cryptosporidiosis|Neuroblastoma|Lymphatic Metastasis|Cardiomegaly|Atherosclerosis|Neoplasm Invasiveness|Uterine Cervical Neoplasms|Melanoma|Pre-Eclampsia|Lung Neoplasms|Carcinoma, Non-Small-Cell Lung",15,54,415,125,943.4762962962961,52067.7,15,2002,0.466666666666667,95,54,458,2,2,-3.0755598170684983,8.822797951688965,9.40288716572422,-1.910596172197902
hsa-mir-128-1,Myocardial Reperfusion Injury|Glioma|Glioblastoma|Atherosclerosis|Neoplasm Invasiveness|Brain Neoplasms,6,16,59,128,197.90407407407406,3159.1,15,2002,0.333333333333333,109,0,2160,18,2,2.28914746745777,8.04991366701425,8.099551674764317,7.089403827802098
hsa-mir-130a,"Carotid Artery Injuries|Atherosclerosis|Carcinoma, Hepatocellular|Carcinoma, Renal Cell|Cleft Palate|Neoplasm Invasiveness|Colonic Neoplasms|Thyroid Neoplasms|Stomach Neoplasms|Retinoblastoma|Cystadenocarcinoma, Serous|Osteosarcoma|Triple Negative Breast Neoplasms|Glucose Intolerance|Coronary Artery Disease|Esophageal Neoplasms|Hepatitis B|Nasopharyngeal Neoplasms|Crohn Disease|Venous Thrombosis|Bile Duct Neoplasms|Carcinogenesis|Colorectal Neoplasms|Keratosis, Actinic|Adenoma|Renal Insufficiency, Chronic|Brain Ischemia|Hepatitis C|Glioma|Rectal Neoplasms|Graves Ophthalmopathy|Kidney Neoplasms|Skin Neoplasms|Neoplasm Metastasis|Sleep Apnea, Obstructive|Liver Cirrhosis|Melanoma|Lung Neoplasms|Carcinoma, Squamous Cell|Bone Neoplasms|Ovarian Neoplasms|Liver Neoplasms|Parkinson Disease|Glomerulonephritis, Membranous|Urinary Bladder Neoplasms|Pituitary Neoplasms|Uterine Cervical Neoplasms|Hypoxia, Brain|Cell Transformation, Neoplastic|Squamous Cell Carcinoma of Head and Neck|Hypertension, Pulmonary|Lymphatic Metastasis|Osteoarthritis, Knee|Retinal Neoplasms|Osteoarthritis|Escherichia coli Infections|Psoriasis|Hemangioma|Cerebral Hemorrhage|Diabetes Mellitus, Type 2|Leukemia, Myeloid, Acute|Prostatic Neoplasms|Breast Neoplasms|Pulmonary Fibrosis|Leukemia, Lymphocytic, Chronic, B-Cell|Non-alcoholic Fatty Liver Disease|Nasopharyngeal Carcinoma|Mammary Neoplasms, Experimental|Neoplasms, Glandular and Epithelial|Carcinoma, Medullary|Carcinoma, Ovarian Epithelial|Cholangiocarcinoma|Uveal Neoplasms|Esophageal Squamous Cell Carcinoma|Pulmonary Disease, Chronic Obstructive|Myocardial Ischemia|Cardiomyopathies|Ischemia|Head and Neck Neoplasms|Myocardial Infarction|Carcinoma|Spondylitis, Ankylosing|Heart Failure|Carcinoma, Non-Small-Cell Lung",84,378,129,130,762.4777777777779,59346.1,15,2002,0.488095238095238,3231,4081,2775,750,28,-41.07990613776615,65.37893692024504,64.89448846604876,-70.9105961721979
hsa-mir-132,"Fragile X Syndrome|Atherosclerosis|Carcinoma, Hepatocellular|Neoplasm Invasiveness|Carcinoma, Pancreatic Ductal|Atrial Fibrillation|Thyroid Neoplasms|Stomach Neoplasms|Retinoblastoma|Astrocytoma|Osteosarcoma|Retinal Neovascularization|Angiomyolipoma|Ventricular Dysfunction, Left|Acute Lung Injury|Ischemic Stroke|Hepatitis B|Keratitis, Herpetic|Cystitis, Interstitial|Carcinoma, Intraductal, Noninfiltrating|Adenocarcinoma|Nasopharyngeal Neoplasms|Bile Duct Neoplasms|Bronchopneumonia|Prostatic Hyperplasia|Pancreatic Neoplasms|Carcinogenesis|Colorectal Neoplasms|Lymphoma, Mantle-Cell|Renal Insufficiency, Chronic|Brain Ischemia|Glioma|Diabetic Foot|Inflammatory Bowel Diseases|Kidney Neoplasms|Neoplasm Metastasis|Skin Neoplasms|Liver Cirrhosis|Arthritis|Melanoma|Lung Neoplasms|Parkinson Disease, Secondary|Carcinoma, Squamous Cell|Bone Neoplasms|Ovarian Neoplasms|Liver Neoplasms|Urinary Bladder Neoplasms|Pituitary Neoplasms|Uterine Cervical Neoplasms|Polycystic Ovary Syndrome|Diabetes Mellitus, Experimental|Lung Injury|Sepsis|Glioblastoma|Hypertension, Pulmonary|Dementia|Osteoarthritis|Retinal Neoplasms|Influenza, Human|Eye Infections|Adenocarcinoma of Lung|Intracranial Hemorrhages|Diabetes Mellitus, Type 2|Prostatic Neoplasms|Parkinsonian Disorders|Corneal Neovascularization|Neonatal Sepsis|Breast Neoplasms|Leukemia, Lymphocytic, Chronic, B-Cell|Mouth Neoplasms|Alzheimer Disease|Pneumonia|Nasopharyngeal Carcinoma|Obesity|Intervertebral Disc Degeneration|Carcinoma, Ductal, Breast|Pulmonary Disease, Chronic Obstructive|Myocardial Ischemia|Tuberous Sclerosis|Brain Neoplasms|Ischemia|Myocardial Infarction|Laryngeal Neoplasms|Carcinoma|Heart Failure|Colitis|Carcinoma, Non-Small-Cell Lung",87,527,52,132,109.82,2916.5,15,2002,0.413793103448276,1659,1106,1681,197,32,-29.82573206919809,68.43204008918484,68.54766513042492,-73.9105961721979
hsa-mir-133a-1,Urinary Bladder Neoplasms,1,16,131,133,40.94851851851852,2940.9,14,2002,1.0,0,0,0,0,0,7.28914746745777,5.004974935787496,5.471722399397926,12.089403827802098
hsa-mir-133a-2,Urinary Bladder Neoplasms,1,12,131,133,39.84703703703704,2940.9,14,2002,1.0,0,0,0,0,0,6.906485076355271,5.004974935787496,5.4401162270175085,12.089403827802098
hsa-mir-135a-1,Adenocarcinoma|Prostatic Neoplasms,2,3,91,135,45.236666666666665,2380.8,15,2002,1.0,0,0,0,0,0,5.045494696374651,4.88141225829841,5.215222504716329,11.089403827802098
hsa-mir-135a-2,,0,4,91,135,85.49259259259259,2383.9,14,2002,0.0,0,0,0,39,0,7.141160294150275,1.816646407972471,2.0099128535133635,13.089403827802098
hsa-mir-137,"Endometrial Neoplasms|Carcinoma, Hepatocellular|Carcinoma, Renal Cell|Neoplasm Invasiveness|Colonic Neoplasms|Thyroid Cancer, Papillary|Thyroid Neoplasms|Stomach Neoplasms|Retinoblastoma|Astrocytoma|Hemangioblastoma|Osteosarcoma|Triple Negative Breast Neoplasms|Cognitive Dysfunction|Esophageal Neoplasms|Adenocarcinoma|Intracranial Arteriovenous Malformations|Cerebellar Neoplasms|Neoplasm Recurrence, Local|Pancreatic Neoplasms|Carcinogenesis|Colorectal Neoplasms|Neuroendocrine Tumors|Diabetes, Gestational|Central Nervous System Neoplasms|Adenoma|Arthritis, Rheumatoid|Tongue Neoplasms|Neuroblastoma|Neuralgia|Brain Ischemia|Glioma|Small Cell Lung Carcinoma|Kidney Neoplasms|Hyperalgesia|Skin Neoplasms|Neoplasm Metastasis|Liver Cirrhosis|Melanoma|Lung Neoplasms|Bone Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Parkinson Disease|Urinary Bladder Neoplasms|Pituitary Neoplasms|Prolactinoma|Uterine Cervical Neoplasms|Arteriovenous Fistula|Neoplasms, Experimental|Cell Transformation, Neoplastic|Glioblastoma|Squamous Cell Carcinoma of Head and Neck|Pleural Neoplasms|Medulloblastoma|Lymphatic Metastasis|Osteoarthritis|Oligodendroglioma|Adenocarcinoma of Lung|Leukemia, Myeloid, Acute|Myocardial Reperfusion Injury|Prostatic Neoplasms|Gastrointestinal Neoplasms|Gastrointestinal Stromal Tumors|Breast Neoplasms|Spinal Cord Neoplasms|Mouth Neoplasms|Alzheimer Disease|Mammary Neoplasms, Experimental|Neoplasms, Glandular and Epithelial|Carcinoma, Ovarian Epithelial|Cholangiocarcinoma|Carcinoma, Papillary|Uveal Neoplasms|Esophageal Squamous Cell Carcinoma|Mesothelioma|Brain Neoplasms|Multiple Myeloma|Head and Neck Neoplasms|Carcinoma|Spinal Cord Injuries|Rheumatic Fever|Stroke|Carcinoma, Non-Small-Cell Lung|Mesothelioma, Malignant",86,423,65,137,147.17629629629633,14822.7,12,2002,0.63953488372093,989,2003,1399,579,39,-38.77495423786304,81.3588822163995,80.0717131955983,-72.9105961721979
hsa-mir-138-2,,0,11,47,138,32.09740740740741,2622.4,15,2002,0.0,176,1302,173,142,0,7.810819478579647,2.7455868128921663,3.044885966263173,13.089403827802098
hsa-mir-140,"Hypersensitivity|Intracranial Aneurysm|Carotid Artery Injuries|Atherosclerosis|Hypopharyngeal Neoplasms|Carcinoma, Hepatocellular|Peripheral Arterial Disease|Carcinoma, Renal Cell|Cleft Palate|Neoplasm Invasiveness|Colonic Neoplasms|Carcinoma, Pancreatic Ductal|Retinoblastoma|Stomach Neoplasms|Osteosarcoma|Leukemia, Myelogenous, Chronic, BCR-ABL Positive|Triple Negative Breast Neoplasms|Hyperglycemia|Helicobacter Infections|Wilms Tumor|Coronary Artery Disease|Esophageal Neoplasms|Classical Swine Fever|Ischemic Stroke|Acute Kidney Injury|Hirschsprung Disease|Carcinoma, Intraductal, Noninfiltrating|Adenocarcinoma|Pulmonary Blastoma|Hypertension, Pregnancy-Induced|Nervous System Neoplasms|Bile Duct Neoplasms|Pancreatic Neoplasms|Carcinogenesis|Colorectal Neoplasms|Ossification of Posterior Longitudinal Ligament|Diabetes, Gestational|Arthritis, Rheumatoid|Tongue Neoplasms|Coronary Restenosis|Brain Ischemia|Diabetes Mellitus|Glioma|Carcinoma, Transitional Cell|Reperfusion Injury|Kidney Neoplasms|Osteoporosis|Neoplasm Metastasis|Cardiotoxicity|Asthma|Pulmonary Arterial Hypertension|Liver Cirrhosis|Melanoma|Lung Neoplasms|Bone Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Biliary Tract Neoplasms|Urinary Bladder Neoplasms|Uterine Cervical Neoplasms|Hypoxia, Brain|Diabetes Mellitus, Experimental|Polycystic Ovary Syndrome|Neoplasms, Experimental|Cell Transformation, Neoplastic|Pharyngeal Neoplasms|Obesity, Maternal|Squamous Cell Carcinoma of Head and Neck|Hypertension, Pulmonary|Lymphatic Metastasis|Hypoxia-Ischemia, Brain|Osteoarthritis, Knee|Osteoarthritis|Retinal Neoplasms|Adenocarcinoma of Lung|Eye Neoplasms|Lung Diseases, Interstitial|Leukemia, Myeloid, Acute|Prostatic Neoplasms|Diabetic Nephropathies|Hypertrophy, Left Ventricular|Breast Neoplasms|Pulmonary Fibrosis|Cartilage Diseases|Non-alcoholic Fatty Liver Disease|Nasopharyngeal Carcinoma|Intervertebral Disc Degeneration|Cholangiocarcinoma|Pre-Eclampsia|Idiopathic Pulmonary Fibrosis|Uveal Neoplasms|Bone Diseases|Esophageal Squamous Cell Carcinoma|Brain Neoplasms|Multiple Myeloma|Head and Neck Neoplasms|Surgical Wound Infection|Laryngeal Neoplasms|Chordoma|Stroke|Carcinoma, Non-Small-Cell Lung",102,522,32,140,3218.3825925925926,75185.7,15,2002,0.46078431372549,1570,1511,1185,224,43,-45.30406005807621,90.41142223457952,88.81867442685858,-88.9105961721979
hsa-mir-141,"Lymphoma, Large B-Cell, Diffuse|Endometrial Neoplasms|Neoplasms, Hormone-Dependent|Atherosclerosis|Carcinoma, Hepatocellular|Carcinoma, Renal Cell|Neoplasm Invasiveness|Colonic Neoplasms|Kidney Diseases|Carcinoma, Pancreatic Ductal|Thyroid Neoplasms|Thyroid Cancer, Papillary|Stomach Neoplasms|Retinoblastoma|Endometriosis|Cystadenocarcinoma, Serous|Astrocytoma|Osteosarcoma|Triple Negative Breast Neoplasms|Esophageal Neoplasms|Schizophrenia|Rhinitis, Allergic|Lymphoma, T-Cell|Colitis, Ulcerative|Hepatitis B|Hirschsprung Disease|Nasopharyngeal Neoplasms|Adenocarcinoma|Crohn Disease|Brain Injuries|Bile Duct Neoplasms|Pancreatic Neoplasms|Carcinogenesis|Colorectal Neoplasms|Keloid|Arthritis, Rheumatoid|Neuroblastoma|Neuralgia|Diabetes Mellitus|Bone Resorption|Glioma|Small Cell Lung Carcinoma|Kidney Neoplasms|Hyperalgesia|Neoplasm Metastasis|Asthma|Pulmonary Arterial Hypertension|Lung Neoplasms|Carcinoma, Squamous Cell|Bone Neoplasms|Ovarian Neoplasms|Liver Neoplasms|Urinary Bladder Neoplasms|Uterine Cervical Neoplasms|Neoplasms, Experimental|Fetal Macrosomia|Precursor Cell Lymphoblastic Leukemia-Lymphoma|Sepsis|Cell Transformation, Neoplastic|Glioblastoma|Lymphatic Metastasis|Osteoarthritis|Retinal Neoplasms|Fetal Growth Retardation|Pancreatitis, Chronic|Cerebral Hemorrhage|Diabetes Mellitus, Type 2|Myocardial Reperfusion Injury|Prostatic Neoplasms|Diabetic Nephropathies|Neonatal Sepsis|Breast Neoplasms|Nasopharyngeal Carcinoma|Obesity|Neoplasms, Glandular and Epithelial|Carcinoma, Ovarian Epithelial|Cholangiocarcinoma|Pre-Eclampsia|Idiopathic Pulmonary Fibrosis|Carcinoma, Ductal, Breast|Esophageal Squamous Cell Carcinoma|Chondrosarcoma|Brain Neoplasms|Precursor T-Cell Lymphoblastic Leukemia-Lymphoma|Head and Neck Neoplasms|Myocardial Infarction|Laryngeal Neoplasms|Carcinoma|Colitis|Carcinoma, Non-Small-Cell Lung",90,678,174,141,1504.6203703703704,49875.1,15,2002,0.555555555555556,2048,2966,1978,523,40,-18.380226805078777,86.4131547398084,86.84549053184902,-76.9105961721979
hsa-mir-142,"Endometrial Neoplasms|Papillomavirus Infections|Atherosclerosis|Epstein-Barr Virus Infections|Carcinoma, Hepatocellular|Neoplasm Invasiveness|Colonic Neoplasms|Carcinoma, Pancreatic Ductal|Thyroid Neoplasms|Retinoblastoma|Endometriosis|Stomach Neoplasms|Tuberculosis|Arteriosclerosis Obliterans|Osteosarcoma|Triple Negative Breast Neoplasms|Liver Diseases|Helicobacter Infections|Esophageal Neoplasms|Wound Infection|Acute Kidney Injury|Nasopharyngeal Neoplasms|Adenocarcinoma|Diabetes Mellitus, Type 1|Leukemia, B-Cell|Burkitt Lymphoma|Thrombocytopenia|Neoplasms, Germ Cell and Embryonal|Pancreatic Neoplasms|Graft vs Host Disease|Carcinogenesis|Colorectal Neoplasms|Cholesteatoma, Middle Ear|Adenoma|Tongue Neoplasms|Neuroblastoma|Neuralgia|Glioma|Reperfusion Injury|Adenocarcinoma, Follicular|Neoplasm Metastasis|Skin Neoplasms|Liver Cirrhosis|Diabetic Retinopathy|Melanoma|Lung Neoplasms|Bone Neoplasms|Carcinoma, Squamous Cell|Ovarian Neoplasms|Liver Neoplasms|Neoplasms, Radiation-Induced|Lymphoma, Extranodal NK-T-Cell|Uterine Cervical Neoplasms|Diabetes Mellitus, Experimental|Precursor Cell Lymphoblastic Leukemia-Lymphoma|Cell Transformation, Neoplastic|Sepsis|Glioblastoma|Lymphatic Metastasis|Thyroiditis|Lupus Erythematosus, Systemic|Sjogren's Syndrome|Retinal Neoplasms|Osteoarthritis|Psoriasis|Adenocarcinoma of Lung|Leukemia, Myeloid, Acute|Myocardial Reperfusion Injury|Diabetic Nephropathies|Prostatic Neoplasms|Breast Neoplasms|Staphylococcal Skin Infections|Lymphoma, B-Cell, Marginal Zone|Mouth Neoplasms|Obesity|Intervertebral Disc Degeneration|Carcinoma, Ovarian Epithelial|Pre-Eclampsia|Idiopathic Pulmonary Fibrosis|Esophageal Squamous Cell Carcinoma|Zika Virus Infection|Brain Neoplasms|Precursor T-Cell Lymphoblastic Leukemia-Lymphoma|Granulomatosis with Polyangiitis|Testicular Neoplasms|Carcinoma|Spinal Cord Injuries|Carcinoma, Non-Small-Cell Lung",88,726,39,142,5947.900370370371,133340.6,15,2002,0.511363636363636,2370,3662,416,514,34,-11.788278111848795,75.76709892200589,76.73299378650357,-74.9105961721979
